id,car,price, origin,condition,carType,km,carColor,interiorColor,carDoor,carSeat,engine,gear,wheelDrive
Mã: 4448776,Toyota Corolla Cross 1.8V - 2020,890000000,Nhập khẩu,Xe đã dùng,SUV,"10,000 Km",Đỏ,Đen,5 cửa,5 chỗ,Xăng,Số tự động,RFD - Dẫn động cầu sau
Mã: 4294740,Toyota Camry 2.0G - 2022,1185000000,Nhập khẩu,Xe mới,Sedan,0 Km,Đen,Kem,4 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4081387,Hyundai Accent 1.4 AT Đặc Biệt - 2022,535000000,Lắp ráp trong nước,Xe mới,Sedan,0 Km,Trắng,Kem,4 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4444261,Mercedes Benz C class C200 Exclusive - 2019,1469000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"20,000 Km",Đỏ,Kem,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4424519,Toyota Hilux 2.4E 4x2 AT - 2018,690000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"50,000 Km",Bạc,Ghi,4 cửa,5 chỗ,Dầu2.4L,Số tự động,RFD - Dẫn động cầu sau
Mã: 3891020,Toyota Camry 3.0V - 2003,230000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"13,000 Km",Đen,Kem,4 cửa,5 chỗ,Xăng3.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4408789,Mitsubishi Grandis 2.4 AT - 2009,368000000,Lắp ráp trong nước,Xe đã dùng,Crossover,"120,000 Km",Vàng,Đen,5 cửa,7 chỗ,Xăng2.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 3912826,Mitsubishi Triton 4x2 AT Mivec - 2022,625000000,Nhập khẩu,Xe mới,Bán tải / Pickup,0 Km,Trắng,Đen,4 cửa,5 chỗ,Dầu2.4L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4177680,Honda CRV L - 2022,1118000000,Lắp ráp trong nước,Xe mới,SUV,0 Km,Trắng,Đen,5 cửa,7 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4342909,Ford Ranger Raptor 2.0L 4x4 AT - 2022,1202000000,Nhập khẩu,Xe mới,Bán tải / Pickup,0 Km,Trắng,-,4 cửa,5 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4218188,Toyota Vios E 1.5 MT - 2022,468000000,Lắp ráp trong nước,Xe mới,Sedan,0 Km,Cát,Kem,4 cửa,5 chỗ,Xăng1.5L,Số tay,FWD - Dẫn động cầu trước
Mã: 4396980,Toyota Vios G 1.5 CVT - 2022,565000000,Lắp ráp trong nước,Xe mới,Sedan,0 Km,Đen,Kem,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4342640,Ford Ranger XLS 2.2L 4x2 AT - 2022,650000000,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0 Km,Cát,-,4 cửa,5 chỗ,Dầu2.2L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4391487,Toyota Vios 1.5E MT - 2020,449000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"45,000 Km",Vàng,Kem,4 cửa,5 chỗ,Xăng1.5L,Số tay,FWD - Dẫn động cầu trước
Mã: 4199097,Toyota Fortuner 2.7V 4x2 AT - 2012,565000000,Lắp ráp trong nước,Xe đã dùng,SUV,"65,000 Km",Bạc,Kem,5 cửa,8 chỗ,Xăng2.7L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4184173,Lexus LS 460 - 2008,999000000,Nhập khẩu,Xe đã dùng,Sedan,"80,000 Km",Trắng,Kem,4 cửa,5 chỗ,Xăng4.6L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4364390,Ford Ranger Limited 2.0L 4x4 AT - 2022,811000000,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0 Km,Xanh,Màu khác,4 cửa,5 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4365045,Kia Morning Si AT - 2017,325000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,"45,000 Km",Đỏ,Kem,5 cửa,5 chỗ,Xăng1.25L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4388929,Toyota Avanza Premio 1.5 AT - 2022,585000000,Nhập khẩu,Xe mới,SUV,0 Km,Trắng,Đen,5 cửa,7 chỗ,Xăng1.5L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4380993,Ford Everest Titanium 2.0L 4x4 AT - 2022,1412000000,Nhập khẩu,Xe mới,SUV,0 Km,Xanh,Đen,5 cửa,7 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4419725,Mitsubishi Xpander Premium - 2022,640000000,Nhập khẩu,Xe mới,SUV,0 Km,Trắng,Đen,5 cửa,7 chỗ,Xăng,Số tự động,FWD - Dẫn động cầu trước
Mã: 4415222,Kia Sedona 3.3L GATH - 2016,775000000,Lắp ráp trong nước,Xe đã dùng,Van/Minivan,"49,000 Km",Vàng,Kem,5 cửa,7 chỗ,Xăng3.3L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4416915,Ford Ranger XLS 2.2L 4x2 AT - 2015,550000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"65,000 Km",Xanh,Nhiều màu,4 cửa,5 chỗ,Dầu2.2L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4442302,Suzuki Swift 1.4 AT - 2014,342000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,"80,000 Km",Đỏ,Đen,5 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4406970,Hyundai Accent 1.4 AT - 2022,565000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"5,800 Km",Trắng,Kem,4 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4448775,Mazda 3 Sedan - 2018,555000000,Nhập khẩu,Xe đã dùng,Sedan,"88,000 Km",Đỏ,-,0 cửa,0 chỗ,-,-,-
Mã: 4200031,Ford Explorer Limited 2.3L EcoBoost - 2021,2366000000,Nhập khẩu,Xe mới,SUV,0 Km,Đen,Đen,5 cửa,7 chỗ,Xăng2.3L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4437029,Mazda 3 1.5 AT - 2018,589000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"30,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4448766,Kia Cerato 1.6AT Luxury - 2019,570000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"41,236 Km",Xanh,Kem,4 cửa,5 chỗ,Xăng,Số tự động,FWD - Dẫn động cầu trước
Mã: 4445204,Mitsubishi Attrage 1.2 MT - 2022,375000000,Nhập khẩu,Xe mới,Sedan,0 Km,Trắng,Đen,4 cửa,5 chỗ,Xăng1.2L,Số tay,FWD - Dẫn động cầu trước
Mã: 4422714,Toyota Venza 2.7 - 2009,666000000,Nhập khẩu,Xe đã dùng,Crossover,"45,000 Km",Vàng,Nâu,5 cửa,5 chỗ,Xăng2.7L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4445204,Mitsubishi Attrage 1.2 MT - 2022,375000000,Nhập khẩu,Xe mới,Sedan,0 Km,Trắng,Đen,4 cửa,5 chỗ,Xăng1.2L,Số tay,FWD - Dẫn động cầu trước
Mã: 4422714,Toyota Venza 2.7 - 2009,666000000,Nhập khẩu,Xe đã dùng,Crossover,"45,000 Km",Vàng,Nâu,5 cửa,5 chỗ,Xăng2.7L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4429734,Mitsubishi Pajero Sport G 4x2 AT - 2015,515000000,Lắp ráp trong nước,Xe đã dùng,SUV,"61,000 Km",Đen,Đen,5 cửa,7 chỗ,Xăng3.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 3100291,Mitsubishi Outlander 2.0 CVT - 2022,950000000,Lắp ráp trong nước,Xe mới,SUV,0 Km,Trắng,Đen,5 cửa,7 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4413398,Mercedes Benz S class S450L - 2018,3350000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"60,000 Km",Xanh,Kem,4 cửa,5 chỗ,Xăng3.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4320933,Honda Brio RS - 2022,435000000,Nhập khẩu,Xe mới,Hatchback,0 Km,Đỏ,Ghi,5 cửa,5 chỗ,Xăng1.2L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4436360,Toyota Yaris 1.5G - 2019,620000000,Nhập khẩu,Xe đã dùng,Hatchback,"25,000 Km",Vàng,Kem,5 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4431493,Nissan Sunny XT Premium - 2019,405000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"19,000 Km",Xám,Kem,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4185513,BMW 3 Series 320i - 2012,565000000,Nhập khẩu,Xe đã dùng,Sedan,"98,000 Km",Kem,Kem,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4412103,Kia K3 Premium 2.0 AT - 2022,755000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"2,000 Km",Trắng,Nhiều màu,4 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4391351,Ford Everest Titanium 2.0L 4x2 AT - 2022,1140000000,Nhập khẩu,Xe mới,SUV,0 Km,Đen,Đen,5 cửa,7 chỗ,Dầu2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4448747,Toyota Fortuner - 2019,1050000000,Lắp ráp trong nước,Xe đã dùng,Crossover,"32,000 Km",-,Xám,5 cửa,7 chỗ,Dầu,Số tự động,RFD - Dẫn động cầu sau
Mã: 4259648,Mitsubishi Outlander 2.0 CVT - 2022,825000000,Lắp ráp trong nước,Xe mới,SUV,0 Km,Trắng,-,5 cửa,7 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4380295,Kia Rondo GATH - 2016,515000000,Lắp ráp trong nước,Xe đã dùng,SUV,"60,000 Km",Đen,Kem,5 cửa,7 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4441412,Chevrolet Cruze LTZ 1.8 AT - 2016,408000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"52,000 Km",Trắng,Ghi,4 cửa,5 chỗ,Xăng1.8L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4413454,Mitsubishi Triton 4x2 AT - 2022,638000000,Nhập khẩu,Xe mới,Bán tải / Pickup,0 Km,Trắng,Đen,4 cửa,5 chỗ,Dầu2.4L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4424721,Toyota RAV4 Limited 2.5 AT FWD - 2009,555000000,Nhập khẩu,Xe đã dùng,SUV,"60,000 Km",Đen,Kem,5 cửa,5 chỗ,Xăng2.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4386754,BMW 3 Series 320i - 2016,939000000,Nhập khẩu,Xe đã dùng,Sedan,"35,000 Km",Đen,Đen,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4342024,Hyundai Creta Đặc biệt 1.5 AT - 2022,670000000,Nhập khẩu,Xe mới,Crossover,0 Km,Xanh,Đen,5 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4394923,Hyundai Tucson 1.6 AT Turbo - 2017,785000000,Lắp ráp trong nước,Xe đã dùng,Crossover,"39,000 Km",Trắng,Kem,5 cửa,5 chỗ,Xăng1.6L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4444412,Mitsubishi Xpander Premium 1.5 AT - 2022,648000000,Nhập khẩu,Xe mới,SUV,0 Km,Bạc,Đen,5 cửa,7 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4420030,Mercedes Benz C class C300 AMG - 2017,1250000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"36,000 Km",Xanh,Đỏ,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4256241,Toyota Corolla Cross 1.8G - 2022,720000000,Nhập khẩu,Xe mới,SUV,0 Km,Cát,-,5 cửa,5 chỗ,Xăng1.8L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4027856,Mercedes Benz GLS 450 4Matic - 2021,4999000000,Nhập khẩu,Xe mới,SUV,0 Km,Đen,Kem,5 cửa,7 chỗ,Xăng3.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4326450,Hyundai Accent 1.4 AT - 2021,509000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"10,000 Km",Đen,Nhiều màu,4 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4271408,Bentley Bentayga First Edition 4.0 V8 - 2021,17899000000,Nhập khẩu,Xe mới,SUV,0 Km,Trắng,Nhiều màu,5 cửa,5 chỗ,Xăng4.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4421653,Peugeot 2008 GT Line 1.2 AT - 2022,849000000,Lắp ráp trong nước,Xe mới,Crossover,0 Km,Xanh,Đen,5 cửa,5 chỗ,Xăng1.2L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4398086,Rolls Royce Ghost Series II EWB - 2022,40000000000,Nhập khẩu,Xe mới,Sedan,0 Km,Đen,Nâu,4 cửa,4 chỗ,Xăng6.6L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4448763,Ford Ranger - 2016,750000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"920,000 Km",Đen,Ghi,4 cửa,5 chỗ,Dầu,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4148207,Mercedes Benz E class E300 AMG - 2021,2986000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"4,500 Km",Đen,Nâu,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4322097,Mini Cooper S Clubman - 2022,2499000000,Nhập khẩu,Xe mới,Hatchback,0 Km,Xanh,Nâu,6 cửa,5 chỗ,Xăng,Số tự động,FWD - Dẫn động cầu trước
Mã: 4370008,Porsche Macan 2.0 - 2015,2580000000,Nhập khẩu,Xe đã dùng,SUV,"40,000 Km",Trắng,Nâu,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4245899,Hyundai i10 1.2 AT - 2022,418000000,Lắp ráp trong nước,Xe mới,Hatchback,0 Km,Đỏ,Nhiều màu,5 cửa,5 chỗ,Xăng1.25L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4377464,Toyota Sienna Limited 3.5 AWD - 2016,2640000000,Nhập khẩu,Xe đã dùng,Van/Minivan,"6,000 Km",Trắng,Nâu,5 cửa,7 chỗ,Xăng3.5L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4422569,Toyota Rush 1.5S AT - 2019,595000000,Nhập khẩu,Xe đã dùng,SUV,"36,000 Km",Trắng,Đen,5 cửa,7 chỗ,Xăng1.5L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4433756,Hyundai SantaFe Cao cấp 2.2L HTRAC - 2021,1519000000,Lắp ráp trong nước,Xe đã dùng,SUV,"4,800 Km",Trắng,Nhiều màu,5 cửa,7 chỗ,Dầu2.2L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4428767,Ford EcoSport Titanium 1.5L AT - 2016,465000000,Lắp ráp trong nước,Xe đã dùng,SUV,"30,000 Km",Trắng,Xám,5 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4444478,Honda CRV L - 2019,945000000,Nhập khẩu,Xe đã dùng,SUV,"44,000 Km",Xanh,Đen,5 cửa,7 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4295337,Daewoo Lacetti CDX 1.6 AT - 2010,258000000,Nhập khẩu,Xe đã dùng,Sedan,0 Km,Trắng,Đen,4 cửa,5 chỗ,Xăng1.6L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4400469,Mazda 3 1.5 AT - 2018,589000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"49,113 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4444478,Honda CRV L - 2019,945000000,Nhập khẩu,Xe đã dùng,SUV,"44,000 Km",Xanh,Đen,5 cửa,7 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4295337,Daewoo Lacetti CDX 1.6 AT - 2010,258000000,Nhập khẩu,Xe đã dùng,Sedan,0 Km,Trắng,Đen,4 cửa,5 chỗ,Xăng1.6L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4400469,Mazda 3 1.5 AT - 2018,589000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"49,113 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4433497,Mercedes Benz C class C300 AMG - 2016,1199000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"42,000 Km",Đen,Kem,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4267026,Mercedes Benz C class C240 Avantgarde - 2003,169000000,Lắp ráp trong nước,Xe đã dùng,Sedan,0 Km,Đen,Đen,4 cửa,5 chỗ,Xăng2.6L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4407569,Toyota Camry 2.0E - 2010,460000000,Nhập khẩu,Xe đã dùng,Sedan,"50,000 Km",Đen,Xám,4 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4258119,Toyota Venza 2.7 - 2009,585000000,Nhập khẩu,Xe đã dùng,Crossover,"86,000 Km",Đen,Kem,5 cửa,5 chỗ,Xăng2.7L,Số tự động,FWD - Dẫn động cầu trước
Mã: 3613185,Mercedes Benz A class A200 - 2014,619000000,Nhập khẩu,Xe đã dùng,Hatchback,"80,000 Km",Xanh,Đen,5 cửa,5 chỗ,Xăng1.6L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4390877,Toyota Camry 2.5Q - 2019,1150000000,Nhập khẩu,Xe đã dùng,Sedan,"25,000 Km",Đen,Đen,4 cửa,5 chỗ,Xăng2.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4414338,Mazda 3 1.5 AT - 2016,539000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"15,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4285512,VinFast Lux A 2.0 2.0 AT - 2021,789000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"20,000 Km",Trắng,Ghi,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4374660,Toyota Camry 2.5Q - 2019,1166000000,Nhập khẩu,Xe đã dùng,Sedan,"30,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng2.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4406203,Ford Explorer Limited 2.3L EcoBoost - 2018,1760000000,Nhập khẩu,Xe đã dùng,SUV,"36,000 Km",Đỏ,Đen,5 cửa,7 chỗ,Xăng2.3L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4448758,Hyundai i10 Hatback - 2021,415000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,"9,000 Km",Đỏ,Đen,4 cửa,5 chỗ,Xăng,Số tự động,FWD - Dẫn động cầu trước
Mã: 4445932,Peugeot 5008 1.6 AT - 2019,999000000,Lắp ráp trong nước,Xe đã dùng,SUV,"39,000 Km",Trắng,Đen,5 cửa,7 chỗ,Xăng1.6L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4434841,Mercedes Benz C class C250 Exclusive - 2018,1230000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"35,000 Km",Đen,Kem,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4227374,Hyundai Tucson 2.0 AT Tiêu chuẩn - 2022,825000000,Lắp ráp trong nước,Xe mới,Crossover,0 Km,Trắng,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4432353,Toyota Land Cruiser VX 4.6 V8 - 2014,2400000000,Nhập khẩu,Xe đã dùng,SUV,"10,000 Km",Trắng,Đen,5 cửa,8 chỗ,Xăng4.6L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4366489,Mercedes Benz E class E200 Exclusive - 2021,2269000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"7,000 Km",Đen,Nâu,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 3631138,Mercedes Benz GLC 300 4Matic - 2021,2520000000,Lắp ráp trong nước,Xe đã dùng,SUV,"5,000 Km",Trắng,Kem,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 3631138,Mercedes Benz GLC 300 4Matic - 2021,2520000000,Lắp ráp trong nước,Xe đã dùng,SUV,"5,000 Km",Trắng,Kem,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4372427,Ford Ranger Wildtrak 2.0L 4x4 AT - 2019,870000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"25,000 Km",Vàng,Đen,4 cửa,5 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4377208,Toyota RAV4 LE 2.5 AWD - 2014,1050000000,Nhập khẩu,Xe đã dùng,SUV,"80,000 Km",Đen,Nhiều màu,5 cửa,5 chỗ,Xăng2.5L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4355216,Mercedes Benz GLC 300 4Matic - 2017,1670000000,Lắp ráp trong nước,Xe đã dùng,SUV,"16,000 Km",Trắng,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4425464,Toyota Innova 2.0G - 2019,770000000,Lắp ráp trong nước,Xe đã dùng,Crossover,"25,300 Km",Đồng,Nâu,5 cửa,8 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 3738206,VinFast VF e34 AT - 2022,590000000,Lắp ráp trong nước,Xe mới,Crossover,0 Km,Xanh,Đen,5 cửa,5 chỗ,Điện0.1L,Số tự động,FWD - Dẫn động cầu trước
Mã: 2457693,Hyundai i10 1.2 AT - 2022,425000000,Lắp ráp trong nước,Xe mới,Sedan,0 Km,Trắng,Nhiều màu,4 cửa,5 chỗ,Xăng1.25L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4440807,Mazda CX5 2.0 Luxury - 2019,795000000,Lắp ráp trong nước,Xe đã dùng,SUV,"22,000 Km",Đỏ,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4384884,Isuzu QKR 77FE4 - 2022,555000000,Lắp ráp trong nước,Xe mới,Truck,0 Km,Trắng,Ghi,2 cửa,3 chỗ,Dầu,Số tay,RFD - Dẫn động cầu sau
Mã: 4021354,Kia Seltos Premium 1.4 AT - 2022,759000000,Lắp ráp trong nước,Xe mới,Crossover,0 Km,Trắng,Kem,5 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4434350,Chevrolet Captiva Revv LTZ 2.4 AT - 2018,600000000,Lắp ráp trong nước,Xe đã dùng,SUV,"50,000 Km",Trắng,Đen,5 cửa,7 chỗ,Xăng2.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 3869760,Toyota Corolla Cross 1.8G - 2022,746000000,Nhập khẩu,Xe mới,SUV,0 Km,Đỏ,Nâu,5 cửa,5 chỗ,Xăng1.8L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4341933,Toyota Prado TXL 2.7L - 2014,1385000000,Nhập khẩu,Xe đã dùng,SUV,"72,000 Km",Đen,Đen,5 cửa,7 chỗ,Xăng2.7L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4278760,Toyota Corolla Cross 1.8V - 2022,830000000,Nhập khẩu,Xe mới,SUV,0 Km,Xám,Kem,5 cửa,5 chỗ,Xăng1.8L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4409950,Ford Ranger XLS 2.2L 4x2 MT - 2015,505000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"52,000 Km",Trắng,Đen,4 cửa,5 chỗ,Dầu2.2L,Số tay,RFD - Dẫn động cầu sau
Mã: 4412923,Toyota Camry 3.5Q - 2008,399000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"110,000 Km",Đen,Đen,4 cửa,5 chỗ,Xăng3.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4448771,Kia Rondo - 2020,580000000,Lắp ráp trong nước,Xe đã dùng,SUV,"21,000 Km",Trắng,Ghi,5 cửa,7 chỗ,Xăng,Số tự động,FWD - Dẫn động cầu trước
Mã: 4382029,Nissan Navara EL 2.5 AT 2WD - 2019,590000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"67,000 Km",Nâu,Kem,4 cửa,5 chỗ,Dầu2.5L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4448767,Toyota Camry 2.0E - 2019,868000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"11,000 Km",Đen,Kem,4 cửa,5 chỗ,Xăng,Số tự động,FWD - Dẫn động cầu trước
Mã: 4260782,Mazda 6 Premium 2.0 AT - 2019,766000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"23,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4427513,Mercedes Benz C class C180 AMG - 2021,1468000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"5,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng1.5L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4280121,Nissan Almera VL 1.0 CVT Cao cấp - 2021,579000000,Nhập khẩu,Xe mới,Sedan,0 Km,Đen,Đen,4 cửa,5 chỗ,Xăng1.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4432119,Mercedes Benz GLE Class GLE 43 AMG 4Matic Coupe - 2018,3480000000,Nhập khẩu,Xe đã dùng,Coupe,"46,000 Km",Đỏ,Kem,5 cửa,5 chỗ,Xăng3.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4298102,Toyota Avanza Premio 1.5 AT - 2022,588000000,Nhập khẩu,Xe mới,SUV,0 Km,Bạc,Đen,5 cửa,7 chỗ,Xăng1.5L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4440844,Mitsubishi Pajero Sport 3.0G 4x2 AT - 2019,799000000,Nhập khẩu,Xe đã dùng,SUV,0 Km,Đen,Kem,5 cửa,7 chỗ,Xăng3.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4237388,Mercedes Benz GL 350 BlueTec 4Matic - 2009,940000000,Nhập khẩu,Xe đã dùng,SUV,"74,000 Km",Ghi,Vàng,5 cửa,7 chỗ,Dầu3.0L,Số tự động,AWD - 4 bánh toàn thời gian
